Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Leviton,6AS10-15W,"P-CORD, PATCH CORD 6A SLIM 15FT WH",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15Y,"P-CORD, PATCH CORD 6A SLIM 15FT YLW",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-20E,"P-CORD, PATCH CORD 6A SLIM 20FT BLK",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20G,"P-CORD, PATCH CORD 6A SLIM 20FT GRN",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20L,"P-CORD, PATCH CORD 6A SLIM 20FT BLU",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20O,"P-CORD, PATCH CORD 6A SLIM 20FT ORG",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20R,"P-CORD, PATCH CORD 6A SLIM 20FT RED",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20S,"P-CORD, PATCH CORD 6A SLIM 20FT GRY",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20W,"P-CORD, PATCH CORD 6A SLIM 20FT WH",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6AS10-20Y,"P-CORD, PATCH CORD 6A SLIM 20FT YLW",$29.51,$1.00 ,1%,$1.00 ,1%,$19.72,US,1 Year
Leviton,6ASHD-S6A,JACK C6A+ QP SHIELDED,$19.55,$1.00 ,1%,$1.00 ,1%,$9.90,US,1 Year
Leviton,6ASJK-RB6,JACK AX1 C6A SHLD BN,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RC6,JACK AX1 C6A SHLD CR,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RE6,JACK AX1 C6A SHLD BK,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RG6,JACK AX1 C6A SHLD GY,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RI6,JACK AX1 C6A SHLD IV,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RL6,JACK AX1 C6A SHLD BL,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RO6,JACK AX1 C6A SHLD OR,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RP6,JACK AX1 C6A SHLD PU,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RR6,JACK AX1 C6A SHLD RD,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RT6,JACK AX1 C6A SHLD LA,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RV6,JACK AX1 C6A SHLD GN,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RW6,JACK AX1 C6A SHLD WH,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-RY6,JACK AX1 C6A SHLD YL,$20.91,$1.00 ,1%,$1.00 ,1%,$12.48,US,1 Year
Leviton,6ASJK-SB6,JK AX1 C6A SHLD SHTR BN,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SC6,JK AX1 C6A SHLD SHTR CR,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SE6,JK AX1 C6A SHLD SHTR BK,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SG6,JK AX1 C6A SHLD SHTR GY,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SI6,JK AX1 C6A SHLD SHTR IV,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SL6,JK AX1 C6A SHLD SHTR BL,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SO6,JK AX1 C6A SHLD SHTR OR,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SP6,JK AX1 C6A SHLD SHTR PU,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SR6,JK AX1 C6A SHLD SHTR RD,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-ST6,JK AX1 C6A SHLD SHTR LA,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SV6,JK AX1 C6A SHLD SHTR GN,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SW6,JK AX1 C6A SHLD SHTR WH,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6ASJK-SY6,JK AX1 C6A SHLD SHTR YL,$22.35,$1.00 ,1%,$1.00 ,1%,$13.33,US,1 Year
Leviton,6AUJK-RB6,JACK AX1 C6A UTP BN,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RC6,JACK AX1 C6A UTP CR,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RE6,JACK AX1 C6A UTP BK,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RG6,JACK AX1 C6A UTP GY,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RI6,JACK AX1 C6A UTP IV,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RL6,JACK AX1 C6A UTP BL,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RO6,JACK AX1 C6A UTP OR,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RP6,JACK AX1 C6A UTP PU,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RR6,JACK AX1 C6A UTP RD,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RT6,JACK AX1 C6A UTP LA,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RV6,JACK AX1 C6A UTP GN,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RW6,JACK AX1 C6A UTP WH,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-RY6,JACK AX1 C6A UTP YL,$20.40,$1.00 ,1%,$1.00 ,1%,$12.18,US,1 Year
Leviton,6AUJK-SB6,JK AX1 C6A UTP SHTR BN,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SC6,JK AX1 C6A UTP SHTR CR,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SE6,JK AX1 C6A UTP SHTR BK,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SG6,JK AX1 C6A UTP SHTR GY,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SI6,JK AX1 C6A UTP SHTR IV,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SL6,JK AX1 C6A UTP SHTR BL,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SO6,JK AX1 C6A UTP SHTR OR,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SP6,JK AX1 C6A UTP SHTR PU,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SR6,JK AX1 C6A UTP SHTR RD,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-ST6,JK AX1 C6A UTP SHTR LA,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SV6,JK AX1 C6A UTP SHTR GN,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SW6,JK AX1 C6A UTP SHTR WH,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AUJK-SY6,JK AX1 C6A UTP SHTR YL,$21.84,$1.00 ,1%,$1.00 ,1%,$13.02,US,1 Year
Leviton,6AZ10-BL1,PCORD C6A LSZH 1M BL,$10.28,$1.00 ,1%,$1.00 ,1%,$5.39,US,1 Year
Leviton,6AZ10-BL2,PCORD C6A LSZH 2M BL,$14.68,$1.00 ,1%,$1.00 ,1%,$7.70,US,1 Year
Leviton,6AZ10-BL3,PCORD C6A LSZH 3M BL,$19.60,$1.00 ,1%,$1.00 ,1%,$10.30,US,1 Year
Leviton,6AZ10-BL5,PCORD C6A LSZH 5M BL,$21.80,$1.00 ,1%,$1.00 ,1%,$11.45,US,1 Year
Leviton,6AZ10-GY1,PCORD C6A LSZH 1M GY,$10.28,$1.00 ,1%,$1.00 ,1%,$5.39,US,1 Year
Leviton,6AZ10-GY2,PCORD C6A LSZH 2M GY,$14.68,$1.00 ,1%,$1.00 ,1%,$7.70,US,1 Year
Leviton,6AZ10-GY3,PCORD C6A LSZH 3M GY,$19.60,$1.00 ,1%,$1.00 ,1%,$10.30,US,1 Year
Leviton,6AZ10-GY5,PCORD C6A LSZH 5M GY,$21.80,$1.00 ,1%,$1.00 ,1%,$11.45,US,1 Year
Leviton,6AZ10-WH1,PCORD C6A LSZH 1M WH,$10.28,$1.00 ,1%,$1.00 ,1%,$5.39,US,1 Year
Leviton,6AZ10-WH2,PCORD C6A LSZH 2M WH,$14.68,$1.00 ,1%,$1.00 ,1%,$7.70,US,1 Year
Leviton,6AZ10-WH3,PCORD C6A LSZH 3M WH,$19.60,$1.00 ,1%,$1.00 ,1%,$10.30,US,1 Year
Leviton,6AZ10-WH5,PCORD C6A LSZH 5M WH,$21.80,$1.00 ,1%,$1.00 ,1%,$11.45,US,1 Year
Leviton,6S180-SH6,JACK C6 8P8C SHIELDED,$11.74,$1.00 ,1%,$1.00 ,1%,$6.12,US,1 Year
Leviton,6S460-07S,PCORD C6 FTP 7' GY,$14.44,$1.00 ,1%,$1.00 ,1%,$7.69,US,1 Year
Leviton,6W587-U48,PNL 110 C6 48PT 2U ANG,$605.86,$1.00 ,1%,$1.00 ,1%,$315.50,US,1 Year
Leviton,89265-BKT,"BRKT KIT MVERT 8""CHNL",$29.58,$1.00 ,1%,$1.00 ,1%,$17.06,US,1 Year
Leviton,89265-SL1,"ORG SLACK LOOP FOR 8""",$18.29,$1.00 ,1%,$1.00 ,1%,$11.98,US,1 Year
Leviton,89265-WR1,"DUCT CBL RETAIN 8"" 6/PK",$18.29,$1.00 ,1%,$1.00 ,1%,$10.55,US,1 Year
Leviton,8980L-VFO,"DUCT F/ONLY 80""CHANNEL",$373.79,$1.00 ,1%,$1.00 ,1%,$215.53,US,1 Year
Leviton,8980L-VFR,"DUCT F/R 80"" CHANNEL",$474.56,$1.00 ,1%,$1.00 ,1%,$310.97,US,1 Year
Leviton,8C80L-VFO,"COVER F/ONLY 80"" GY",$373.79,$1.00 ,1%,$1.00 ,1%,$215.53,US,1 Year
Leviton,8C80L-VFR,"COVER 80"" F/R GREY",$474.56,$1.00 ,1%,$1.00 ,1%,$310.97,US,1 Year
Leviton,AB100-00E,BEZEL ADPT CMSCP BK,$1.91,$1.00 ,1%,$1.00 ,1%,$1.10,US,1 Year
Leviton,AB100-00W,BEZEL ADPT CMSCP WH,$1.91,$1.00 ,1%,$1.00 ,1%,$1.10,US,1 Year
Leviton,AB200-00B,BEZEL ADPT CLIPSAL BN,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00C,BEZEL ADPT CLIPSAL CR,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00E,BEZEL ADPT CLIPSAL BK,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00G,BEZEL ADPT CLIPSAL GY,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00I,BEZEL ADPT CLIPSAL IV,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00L,BEZEL ADPT CLIPSAL BL,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00O,BEZEL ADPT CLIPSAL OR,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00P,BEZEL ADPT CLIPSAL PU,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00R,BEZEL ADPT CLIPSAL RD,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00T,BEZEL ADPT CLIPSAL LA,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00V,BEZEL ADPT CLIPSAL GN,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00W,BEZEL ADPT CLIPSAL WH,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,AB200-00Y,BEZEL ADPT CLIPSAL YL,$0.76,$1.00 ,1%,$1.00 ,1%,$0.44,US,1 Year
Leviton,APLW6-BLK,"ADPT, ADAPTER PLATE BLANK 6PK WH",$6.96,$1.00 ,1%,$1.00 ,1%,$4.66,US,1 Year
Leviton,APLW6-LDM,"ADPT, ADAPTER PLATE LC DPLX, DUPLEX MM W",$64.63,$1.00 ,1%,$1.00 ,1%,$43.20,US,1 Year
Leviton,APLW6-LDS,"ADPT, ADAPTER PLATE LC/SM 6PK WH",$74.55,$1.00 ,1%,$1.00 ,1%,$49.84,US,1 Year
Leviton,APLW6-SCA,"ADPT, ADAPTER PLATE SC/APC 6 WHT",$65.58,$1.00 ,1%,$1.00 ,1%,$43.83,US,1 Year
Leviton,APLW6-SCM,"ADPT, ADAPTER PLATE SC/MM 6 WHT",$34.80,$1.00 ,1%,$1.00 ,1%,$23.26,US,1 Year
Leviton,APLW6-SCS,"ADPT, ADAPTER PLATE SC/SM 6PK WH",$39.76,$1.00 ,1%,$1.00 ,1%,$26.58,US,1 Year
Leviton,APLW6-SDM,"PLATE ADPT, ADAPTER 6PK SC DPLX, DUPLEX",$59.64,$1.00 ,1%,$1.00 ,1%,$39.86,US,1 Year
Leviton,APLW6-SDS,"ADPT, ADAPTER PLATE SC/SM 6PK WH",$65.61,$1.00 ,1%,$1.00 ,1%,$43.85,US,1 Year
Leviton,APLW6-STM,"ADPT, ADAPTER PLATE ST/MM 6 WHT",$30.89,$1.00 ,1%,$1.00 ,1%,$20.64,US,1 Year
Leviton,APLW6-STS,"ADPT, ADAPTER PLATE ST/SM 6PK WH",$44.73,$1.00 ,1%,$1.00 ,1%,$29.89,US,1 Year
Leviton,APLW8-LDS,MODEL # APL-8LDSN,$94.44,$1.00 ,1%,$1.00 ,1%,$63.12,US,1 Year
Leviton,APLW8-SCA,"ADPT, ADAPTER PLATE SC/APC 8PK",$74.55,$1.00 ,1%,$1.00 ,1%,$49.84,US,1 Year
Leviton,APLW8-SCM,MODEL # APL-8SCMN,$43.74,$1.00 ,1%,$1.00 ,1%,$29.23,US,1 Year
Leviton,APLW8-SCS,"ADPT, ADAPTER PLATE SC/SM 8PK",$48.73,$1.00 ,1%,$1.00 ,1%,$32.57,US,1 Year
Leviton,APLW8-STM,"ADPT, ADAPTER PLATE ST/MM 8 WHT",$37.83,$1.00 ,1%,$1.00 ,1%,$25.29,US,1 Year
Leviton,APLW8-STS,"ADPT, ADAPTER PLATE ST/SM 8 WHT",$54.68,$1.00 ,1%,$1.00 ,1%,$36.54,US,1 Year
Leviton,C0224-000,W/PLATE MTG BRACKET,$2.65,$1.00 ,1%,$1.00 ,1%,$1.92,US,1 Year
Leviton,C0225-0CP,WP MT BR-2G PKD 5/SB,$8.84,$1.00 ,1%,$1.00 ,1%,$5.62,US,1 Year
Leviton,C0247-00I,W/PLATE 1DPLX W/2PH JKS,$2.64,$1.00 ,1%,$1.00 ,1%,$1.74,US,1 Year
Leviton,C0250-00I,IN-LINE COUPLER IV,$1.54,$1.00 ,1%,$1.00 ,1%,$1.02,US,1 Year
Leviton,C0256-0SS,W/PLATE SS 6P4C,$2.74,$1.00 ,1%,$1.00 ,1%,$2.05,US,1 Year
Leviton,C0261-00I,ADPT 5OUTLET COUPLER IV,$5.30,$1.00 ,1%,$1.00 ,1%,$3.49,US,1 Year
Leviton,C1253-2CM,PNL C1 2U BLANK CBL MGR,$62.86,$1.00 ,1%,$1.00 ,1%,$40.54,US,1 Year
Leviton,C1255-H48,PNL C1 QP 48PT 2U,$142.81,$1.00 ,1%,$1.00 ,1%,$72.34,US,1 Year
Leviton,C1586-U48,PNL C1 110 C5E 48PT 2U,$449.88,$1.00 ,1%,$1.00 ,1%,$227.87,US,1 Year
Leviton,C1686-U48,PNL C1 110 C6 48PT 2U,$608.86,$1.00 ,1%,$1.00 ,1%,$317.05,US,1 Year
Leviton,C2427-25I,CORD EXTENSION 25' IV,$8.95,$1.00 ,1%,$1.00 ,1%,$5.90,US,1 Year
Leviton,C2452-00I,JACK SF MT 6P4C IV,$2.51,$1.00 ,1%,$1.00 ,1%,$1.66,US,1 Year
Leviton,C5002-000,2 WAY SPLITTER,$1.65,$1.00 ,1%,$1.00 ,1%,$1.05,US,1 Year
Leviton,C5003-000,2 WAY SPLITTER,$2.39,$1.00 ,1%,$1.00 ,1%,$1.52,US,1 Year
Leviton,C5009-000,CRIMP-ON PLUG 2PC RG59,$1.83,$1.00 ,1%,$1.00 ,1%,$1.16,US,1 Year
Leviton,C5052-000,INDR MTCH TRANSFORMER,$1.21,$1.00 ,1%,$1.00 ,1%,$0.88,US,1 Year
Leviton,C5053-000,OUT MTCH TRANSFORMER,$1.59,$1.00 ,1%,$1.00 ,1%,$1.15,US,1 Year
Leviton,C5055-000,PUSH-ON MATCH TRANSFRMR,$1.34,$1.00 ,1%,$1.00 ,1%,$0.97,US,1 Year
Leviton,C5101-000,75 OHM A/B SWITCH,$3.31,$1.00 ,1%,$1.00 ,1%,$2.11,US,1 Year
Leviton,C5203-000,TWIST-ON PLUG RG59,$1.34,$1.00 ,1%,$1.00 ,1%,$0.85,US,1 Year
Leviton,C5229-000,1 F JACK TO 1 RCA PLUG,$2.39,$1.00 ,1%,$1.00 ,1%,$1.52,US,1 Year
Leviton,C5235-000,75 OHM PUSH CONN,$2.09,$1.00 ,1%,$1.00 ,1%,$1.33,US,1 Year
Leviton,C5259-000,75 OHM INLINE CONN,$1.54,$1.00 ,1%,$1.00 ,1%,$0.98,US,1 Year
Leviton,C5259-0GO,75 OHM INLINE CONN GLD,$2.26,$1.00 ,1%,$1.00 ,1%,$1.43,US,1 Year
Leviton,C5501-00E,VIDEO SELECTOR SWITCH,$6.64,$1.00 ,1%,$1.00 ,1%,$4.22,US,1 Year
Leviton,C5914-000,COAX CBLE STRIP TOOL,$16.48,$1.00 ,1%,$1.00 ,1%,$10.48,US,1 Year
Leviton,C5917-000,COAX CRIMP TOOL,$23.21,$1.00 ,1%,$1.00 ,1%,$14.76,US,1 Year
Leviton,C5948-000,RFTOP ANT TRIPOD MT KIT,$46.58,$1.00 ,1%,$1.00 ,1%,$33.65,US,1 Year
Leviton,CPC12-STD,ENCL WALL MNT EMPTY,$123.08,$1.00 ,1%,$1.00 ,1%,$82.26,US,1 Year
Leviton,CPC24-STD,ENCL WALL EMPTY CPC24,$223.66,$1.00 ,1%,$1.00 ,1%,$149.50,US,1 Year
Leviton,CPC48-STD,ENCL WALL EMPTY CPC48,$319.50,$1.00 ,1%,$1.00 ,1%,$213.57,US,1 Year
Leviton,CPCSR-001,KIT CABLE STRAIN REL SM,$12.79,$1.00 ,1%,$1.00 ,1%,$8.55,US,1 Year
Leviton,CPCSR-002,KIT CABLE STRAIN REL LG,$15.98,$1.00 ,1%,$1.00 ,1%,$10.68,US,1 Year
Leviton,CPGRD-KIT,KIT GROUNDING DEMARC,$19.19,$1.00 ,1%,$1.00 ,1%,$12.83,US,1 Year
Leviton,CPS12-STD,ENCL W/MT EMPTY CPS12,$113.61,$1.00 ,1%,$1.00 ,1%,$75.95,US,1 Year
Leviton,CPS24-STD,ENCL W/MT EMPTY CPS24,$210.88,$1.00 ,1%,$1.00 ,1%,$140.96,US,1 Year
Leviton,CPS48-STD,ENCL SPLICE WALL EMPTY,$300.34,$1.00 ,1%,$1.00 ,1%,$200.75,US,1 Year
Leviton,D6700-00E,HOUSING IND,$33.44,$1.00 ,1%,$1.00 ,1%,$19.27,US,1 Year
Leviton,D6701-00E,CAP DUST FOR IND CONN,$11.18,$1.00 ,1%,$1.00 ,1%,$7.47,US,1 Year
Leviton,D6706-00E,HOUSING IND C6,$44.74,$1.00 ,1%,$1.00 ,1%,$25.79,US,1 Year
Leviton,D670K-1S1,WP IND 1 PORT SG KIT SS,$63.84,$1.00 ,1%,$1.00 ,1%,$36.82,US,1 Year
Leviton,D670K-1S2,WP IND 2 PORT SG KIT SS,$87.35,$1.00 ,1%,$1.00 ,1%,$50.38,US,1 Year
Leviton,D670K-2S2,WP IND 2 PORT DG KIT SS,$90.95,$1.00 ,1%,$1.00 ,1%,$52.45,US,1 Year
Leviton,D670K-2S4,WP IND 4 PORT DG KIT SS,$209.33,$1.00 ,1%,$1.00 ,1%,$120.69,US,1 Year
Leviton,D6710-1S1,WP IND 1 PORT SG SS,$16.29,$1.00 ,1%,$1.00 ,1%,$9.39,US,1 Year
Leviton,D6710-1S2,WP IND 2 PORT SG SS,$16.29,$1.00 ,1%,$1.00 ,1%,$9.39,US,1 Year
Leviton,D6710-2S2,WP IND 2 PORT DG SS,$19.89,$1.00 ,1%,$1.00 ,1%,$11.46,US,1 Year
Leviton,D6710-2S4,WP IND 4 PORT DG SS,$19.89,$1.00 ,1%,$1.00 ,1%,$11.46,US,1 Year
Leviton,D6720-03E,PCORD C6 IND-IND 3',$48.33,$1.00 ,1%,$1.00 ,1%,$27.86,US,1 Year
Leviton,D6720-05E,PCORD C6 IND-IND 5',$50.88,$1.00 ,1%,$1.00 ,1%,$29.34,US,1 Year
Leviton,D6720-07E,PCORD C6 IND-IND 7',$53.43,$1.00 ,1%,$1.00 ,1%,$30.81,US,1 Year
Leviton,D6720-10E,PCORD C6 IND-IND 10',$55.99,$1.00 ,1%,$1.00 ,1%,$32.29,US,1 Year
Leviton,D6720-15E,PCORD C6 IND-IND 15',$58.54,$1.00 ,1%,$1.00 ,1%,$33.76,US,1 Year
Leviton,D6720-20E,PCORD C6 IND-IND 20',$61.11,$1.00 ,1%,$1.00 ,1%,$35.24,US,1 Year
Leviton,D6721-03E,PCORD C6 IND-RJ45 3',$31.73,$1.00 ,1%,$1.00 ,1%,$18.30,US,1 Year
Leviton,D6721-05E,PCORD C6 IND-RJ45 5',$34.28,$1.00 ,1%,$1.00 ,1%,$19.77,US,1 Year
Leviton,D6721-07E,PCORD C6 IND-RJ45 7',$36.83,$1.00 ,1%,$1.00 ,1%,$21.24,US,1 Year
Leviton,D6721-10E,PCORD C6 IND-RJ45 10',$39.39,$1.00 ,1%,$1.00 ,1%,$22.71,US,1 Year
Leviton,D6721-15E,PCORD C6 IND-RJ45 15',$41.93,$1.00 ,1%,$1.00 ,1%,$24.18,US,1 Year
Leviton,D6721-20E,PCORD C6 IND-RJ45 20',$44.50,$1.00 ,1%,$1.00 ,1%,$25.66,US,1 Year
Leviton,D675E-00E,HOUSING IND C5E,$41.49,$1.00 ,1%,$1.00 ,1%,$23.92,US,1 Year
Leviton,DP03U-STD,ENCL DP525 3RU R/M EMPT,$274.55,$1.00 ,1%,$1.00 ,1%,$183.52,US,1 Year
Leviton,DP04U-STD,ENCL DP700 4RU R/M EMPT,$312.41,$1.00 ,1%,$1.00 ,1%,$208.82,US,1 Year
Leviton,DP06U-STD,ENCL 6RU DP-105 EMPTY,$426.01,$1.00 ,1%,$1.00 ,1%,$284.76,US,1 Year
Leviton,DPC12-066,ENCL DPC105 OPTICAL,$879.45,$1.00 ,1%,$1.00 ,1%,$587.85,US,1 Year
Leviton,DPC6U-033,ENCL 3RU R/M 6RU EMPTY,$565.78,$1.00 ,1%,$1.00 ,1%,$378.18,US,1 Year
Leviton,DPC7U-043,ENCL 4RU DIST/3RU SPLIC,$651.36,$1.00 ,1%,$1.00 ,1%,$435.39,US,1 Year
Leviton,DPC8U-STD,ENCL 4RU DIST 4RU SPLIC,$672.15,$1.00 ,1%,$1.00 ,1%,$449.28,US,1 Year
Leviton,DPCMP-UNV,CLAMP KIT UNIVERSAL,$37.00,$1.00 ,1%,$1.00 ,1%,$24.73,US,1 Year
Leviton,DPGRD-KIT,GROUNDING KIT DP,$23.14,$1.00 ,1%,$1.00 ,1%,$15.47,US,1 Year
Leviton,DPS3U-STD,ENCL 3RU DPS-525 EMPTY,$274.55,$1.00 ,1%,$1.00 ,1%,$183.52,US,1 Year
Leviton,DPS4U-STD,ENCL 4RU DPS-700 EMPTY,$312.41,$1.00 ,1%,$1.00 ,1%,$208.82,US,1 Year
Leviton,DPS6U-STD,ENCL 6RU DPS-105 EMPTY,$426.01,$1.00 ,1%,$1.00 ,1%,$284.76,US,1 Year
Leviton,DUSTK-CAP,CAP DUST KEYED LC,$44.44,$1.00 ,1%,$1.00 ,1%,$26.52,US,1 Year
Leviton,E2X1A-D48,PANEL ANGLED 1RU EMPTY,$203.71,$1.00 ,1%,$1.00 ,1%,$103.19,US,1 Year
Leviton,E2X1F-CMB,PNL FLAT REAR CBL MNGR,$100.20,$1.00 ,1%,$1.00 ,1%,$52.61,US,1 Year
Leviton,E2X1F-D48,PNL HD 1RU FLAT 48PT,$173.75,$1.00 ,1%,$1.00 ,1%,$91.23,US,1 Year
Leviton,E2X4A-192,PANEL ANGLED 4RU EMPTY,$815.95,$1.00 ,1%,$1.00 ,1%,$413.31,US,1 Year
Leviton,E2X4F-192,PNL FLAT 4U 192 PORT,$731.76,$1.00 ,1%,$1.00 ,1%,$384.22,US,1 Year
Leviton,E2X61-BLK,KIT E2X JACK C6+ BK,$95.95,$1.00 ,1%,$1.00 ,1%,$48.60,US,1 Year
Leviton,E2X61-BLU,KIT E2X JACK C6+ BL,$95.95,$1.00 ,1%,$1.00 ,1%,$48.60,US,1 Year
Leviton,E2X61-GRN,KIT E2X JACK C6+ GN,$95.95,$1.00 ,1%,$1.00 ,1%,$48.60,US,1 Year
Leviton,E2X61-RED,KIT E2X JACK C6+ RD,$95.95,$1.00 ,1%,$1.00 ,1%,$48.60,US,1 Year
Leviton,E2X61-YEL,KIT E2X JACK C6+ YL,$95.95,$1.00 ,1%,$1.00 ,1%,$48.60,US,1 Year
Leviton,E2X6A-BLK,KIT E2X JACK C6A BK,$113.88,$1.00 ,1%,$1.00 ,1%,$57.68,US,1 Year
